Prospect ID,Lead Number,Company,Lead Origin,Mobile Number,Website,Time Zone,Job Title,Lead Source,Source Medium,Notes,Source Campaign,Source Content,Do Not Email,Do Not Call,Lead Stage,Lead Grade,Lead Score,Order Value,Engagement Score,TotalVisits,Page Views Per Visit,Average Time Per Visit,Last Activity,Last Activity Date,Related Landing Page Id,First Landing Page Submission Id,First Landing Page Submission Date,Created On,Modified On,Lead Conversion Date,Address 1,Address 2,Cityold,State,Country,Zip,Facebook URL,Twitter URL,LinkedIn URL,Industry,Work Area,Course Interested,Keyword,Date,Specialization,Entrance Test,How did you hear about SomeSchool,What is your current occupation,If you are a working professional,If you are a working professional please mention ,What matters most to you in choosing an ADP,Age,Next Follow Up,Search,Magazine,Newspaper Article,Welearn Forums,Newspaper,Digital Advertisement,Through Recommendations,Any other Please specify,Last Degree,Receive More Updates About Our Courses,Admission Number,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on PGDMHBSCM,Chat Group,Lead Profile,City New,Country New,Industry New,Profile Score,Asymmetrique Activity Index,Asymmetrique Profile Index,ecode,amt,eventname,Enquiry Type,Asymmetrique Activity Score,Asymmetrique Profile Score,Admission Date,I agree to pay the amount through cheque,Previous Stage,Number of Followup Calls,Asym how soon you can join program,Asymm Reason to take admission,Asymm Are you aware about SomeSchool College,Asymm Are you applying for any other form of MBA,Asym What is your expectation from this course,Asym How do you feel about taking admission,Asym What stopping you from joining course,Asym What are your concerns for taking admission,Asym preferences for selecting management course,a free copy of Mastering The Interview,What attracted you to consider SomeSchool ,you to consider SomeSchool ,Landing Page,Admission Constraints,Lead Type,Asymmetrique Scoring Model,Last Notable Activity,Last Notable Activity Date,Source Referrer,Last Visit Date,Photo Url,Stage Rotting Flag Status,Stage Rotting Flag Message,Stage Rotting Flag Modification Date,Stage Rotting Flag Additional Info,Stage Rotting Flag Level,Mailing Preferences,Twitter Id,Facebook Id,LinkedIn Id,Skype Id,Gtalk Id,Google Plus Id,Quality Score 01,Groups,Converted,Total Time Spent on Website,How did you hear about X Education,What matters most to you in choosing a course,X Education Forums,Get updates on DM Content,City,A free copy of Mastering The Interview,First Name,Last Name,Email
0e8a403b-375e-4ff2-a4cb-e07c94f07ecf,615883,Tirthasathe@gmail.com,Landing Page Submission,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Not Interested,,80,,0,3.0,3.0,243.5,Email Opened,16-06-2016 12:09,6873705b-0398-11e5-981b-22000a9700b4,2666299e-4554-4cdc-91c5-d8f581734330,16-06-2016 10:20,16-06-2016 10:12,18-06-2016 7:57,16-06-2016 10:20,,,Mumbai,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Interested  in full time MBA,Worst,No,No,,Student of SomeSchool,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Modified,18-06-2016 7:57,,16-06-2016 12:09,,,,,,,,,,,,,,,,0,201,Online Search,Better Career Prospects,No,No,Mumbai,No,ORZpyWn,pqakiMl,
0f468d47-c064-455e-b8bc-74843b6a2c6a,583269,,Landing Page Submission,,,,,Organic Search,,,,,No,No,Unreachable,,130,,0,3.0,3.0,47.5,SMS Sent,15-06-2016 8:46,52c73a3d-727c-11e5-a199-22000aa4133b,1b0ea298-65cb-4447-b190-dbfd445dbe95,05-05-2016 19:56,05-05-2016 19:55,21-05-2016 7:02,05-05-2016 19:56,,,Koje,Gyeongsangnam-do,,,,,,,,,,,Human Resource Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,switched off,Not Sure,No,No,,Potential Lead,Other Cities of Maharashtra,India,Consumer Durables,High,02.Medium,01.High,,,,,13.0,19.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,SMS Sent,15-06-2016 8:46,,15-06-2016 8:46,,,,,,,,,,,,,,,,0,389,Select,Better Career Prospects,No,No,Other Cities of Maharashtra,Yes,UWpnmZs,VBvrlAq,fm1uupa4@esqcu.com
0f7996c8-63be-49d2-894d-a93f3883fe31,604460,tganesh13@gmail.com ( Father ),Landing Page Submission,,,,,Organic Search,,,,,No,No,Qualified,,210,,0,15.0,15.0,99.5,SMS Sent,17-07-2016 10:38,52c73a3d-727c-11e5-a199-22000aa4133b,cadff7a0-5c98-4904-a548-d2b69165de84,03-06-2016 0:31,03-06-2016 12:13,04-06-2016 6:38,03-06-2016 12:31,,,Chennai,Tamil Nadu,India,,,,,,,,,,Media and Advertising,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Potential Lead,Other Metro Cities,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,1603,Select,Better Career Prospects,No,No,Other Metro Cities,Yes,MJXXyMF,dYFkSkp,
0f970b43-9073-459c-8fef-c4ef52db0b5b,587422,E Clinical Work,Lead Add Form,,,,,Reference,,,,,Yes,No,Unreachable,,-10,,0,0.0,0.0,0.0,SMS Sent,28-06-2016 10:38,,,,11-05-2016 11:31,21-05-2016 6:57,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,28-06-2016 10:38,,28-06-2016 10:38,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,yMSZqCn,QpuoLoM,
105fcb95-515b-42de-b70b-18311113ef0f,637129,BALAJI INSTITUTE OF MANAGEMENT AND HRD,API,,,,,Organic Search,,,,,No,No,Qualified,,120,,20,2.0,2.0,675.5,Email Opened,23-07-2016 5:57,,,,08-07-2016 11:09,18-07-2016 6:30,08-07-2016 11:21,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,23-07-2016 5:57,supply chain online course after post graduation,23-07-2016 5:57,,,,,,,,,,,,,,,,1,1843,Select,Better Career Prospects,No,No,Select,No,cYaUqrk,PLUkhNP,
10b15480-d2ce-4595-931c-b3b9560aab16,588870,,Landing Page Submission,,,,,Direct Traffic,,,,,Yes,No,Junk Lead,,30,,0,1.0,1.0,0.0,Email Bounced,21-05-2016 12:32,52c73a3d-727c-11e5-a199-22000aa4133b,c7bac0a3-9fa8-460b-9020-8c9e671bbfaf,13-05-2016 10:05,13-05-2016 10:05,21-05-2016 7:02,13-05-2016 10:05,,,Mumbai,Maharashtra,India,,,,,,,,,,Media and Advertising,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Not doing further education,Worst,No,No,,Select,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,15.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Bounced,21-05-2016 12:32,,21-05-2016 12:32,,,,,,,,,,,,,,,,0,303,Select,Better Career Prospects,No,No,Mumbai,No,EvwIIXs,oiTzkPF,6roflnz4@qsgml.com
1117172d-a9e8-406d-bff9-02da53b25d91,621270,mumbai university,API,,,,,Olark Chat,,,,,No,No,Qualified,,40,,10,0.0,0.0,0.0,Email Opened,31-07-2016 2:26,,,,22-06-2016 8:06,18-07-2016 6:29,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,31-07-2016 2:26,,31-07-2016 2:26,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,MPInfqC,JGkJveG,
11ebaefa-1b3d-4e6d-bbd0-c61d051cf9f1,588721,Rani Durgavati University / UGC,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,160,,10,0.0,0.0,0.0,Email Opened,31-07-2016 12:32,,,,13-05-2016 7:00,13-05-2016 14:13,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,Might be,No,No,,Select,Other Cities,India,Consumer Durables,High,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,31-07-2016 12:32,,31-07-2016 12:32,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Other Cities,No,vtEnYAG,DsnYsPr,
1208d53b-4940-4ef3-ad82-a5db0e0906e1,643848,,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,0,,0,0.0,0.0,0.0,SMS Sent,17-07-2016 10:38,,,,16-07-2016 5:49,18-07-2016 6:47,,,,,,,,,,,,,,,,Human Resource Management,MAT,Select,Working Professional,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Potential Lead,Select,India,Consumer Durables,,02.Medium,01.High,,,,,15.0,19.0,,No,Select,Select,Immediate,Required for continuing current job,Aware,Distance MBA,Helps to grow professionally,Useful,Select,Stopped studying formal courses long back,High Match,No,,Select,,Took just information,,2.0,Modified,18-07-2016 6:47,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,EYOMHvu,bpZwhwB,76twkmg1@qrwnk.com
12794423-83ea-4b22-be51-9bcd79049271,622145,ex student roshan reference,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,20,,10,0.0,0.0,0.0,Email Opened,26-07-2016 3:53,,,,23-06-2016 6:17,23-06-2016 6:18,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,26-07-2016 3:53,,26-07-2016 3:53,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,oFtLhPq,KPoWuGH,
153e7111-2358-4af5-ba4c-331e17a5f3e8,615106,Duplicate,API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,Yes,No,Qualified,,30,,0,2.0,2.0,123.0,Email Bounced,21-07-2016 7:44,,,,15-06-2016 13:09,18-07-2016 6:41,15-06-2016 13:11,,,Mumbai,,India,,,,,,,,,,Hospitality Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,Leads Support,Select,Select,India,Consumer Durables,,01.High,03.Low,,,,,16.0,12.0,,No,Select,Select,Within six months,Getting better jobs,Aware,Select,Select,Useful,Finance,Stopped studying formal courses long back,Low Match,No,,Select,,Took just information,,2.0,Email Bounced,21-07-2016 7:44,,21-07-2016 7:44,,,,,,,,,,,,,,,,1,840,Select,Better Career Prospects,No,No,Select,No,RJYtHkn,QoWOArv,
15896120-0327-434b-ae06-e022271a47d6,615013,reference from vinita katvate,Lead Add Form,,,,,Reference,,,,,Yes,No,Qualified,,-10,,0,0.0,0.0,0.0,SMS Sent,17-07-2016 10:38,,,,15-06-2016 11:49,15-06-2016 11:49,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,KiMnIXH,ZrImCkV,
15c16425-0c3f-4edb-b266-b7bd312dca26,654061,rakshata.nikam@sharekhan.com,Landing Page Submission,,,,,Direct Traffic,,Can you please provide MCOM admission details,,,No,No,Qualified,B,80,,10,2.0,2.0,10.0,Email Opened,26-07-2016 14:19,473da37b-6cd5-11e5-a199-22000aa4133b,cb72cded-19a6-484f-9f08-22c920fb9a76,25-07-2016 10:37,25-07-2016 10:37,26-07-2016 11:45,25-07-2016 10:37,,,Mumbai,Maharashtra,India,,,,,,,,,,"Banking, Investment And Insurance",MAT,Advertisements,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,Msc,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,14.0,18.0,,No,Select,2,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,26-07-2016 14:19,,26-07-2016 14:19,,,,,,,,,,,,,,,,1,1368,Advertisements,Better Career Prospects,No,No,Mumbai,No,rNZvKag,DSxUspH,
15f68c0c-ea80-49b1-a10a-cc3fedaea952,617228,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,130,,0,2.0,2.0,3.0,SMS Sent,24-07-2016 11:18,52c73a3d-727c-11e5-a199-22000aa4133b,3ff1c311-8aee-4176-90ea-86e04986c013,17-06-2016 17:50,17-06-2016 17:50,06-07-2016 11:47,17-06-2016 17:51,,,Mumbai,Maharashtra,India,,,,,,,,,,Finance Management,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,,,Mumbai,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,,,,,,,SMS Sent,24-07-2016 11:18,,24-07-2016 11:18,,,,,,,,,,,,,,,,1,203,,,No,No,Mumbai,Yes,LfOGfPX,jPEPaML,np39c9bd@dqoqg.com
165a8ed0-7155-4b32-bb21-b356c51e0412,660030,vinod.shah1@gmail.com,API,,,,,Organic Search,,,,,No,No,Unreachable,,60,,0,2.0,2.0,187.5,Email Opened,07-08-2016 10:25,,,,31-07-2016 2:42,01-08-2016 8:45,31-07-2016 2:44,,,Bangalore,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,switched off,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,07-08-2016 10:25,,07-08-2016 10:25,,,,,,,,,,,,,,,,0,12,Select,Better Career Prospects,No,No,Select,No,CzrQWXA,qHTjFFt,
1663c16e-0244-462a-bd1c-695d869b6d12,613622,vrushali.patil04@balic.in,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,130,,10,8.0,8.0,59.57,Email Opened,04-08-2016 6:20,52c73a3d-727c-11e5-a199-22000aa4133b,17655580-48a2-4087-be0e-37696c1f2c67,14-06-2016 6:17,14-06-2016 6:13,04-08-2016 6:10,14-06-2016 6:17,,,Mumbai,Maharashtra,India,,,,,,,,,,"Banking, Investment And Insurance",MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,High in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,15.0,20.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Email Opened,04-08-2016 6:20,,04-08-2016 6:20,,,,,,,,,,,,,,,,1,1255,Select,Better Career Prospects,No,No,Mumbai,Yes,odldsVX,WNMYsRF,
16e96766-e182-4a3d-90ea-578e704ccfa1,645441,lateral 2015,API,,,,,Olark Chat,,,,,No,No,Qualified,,20,,20,0.0,0.0,0.0,Email Opened,26-07-2016 12:17,,,,18-07-2016 8:02,18-07-2016 9:00,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,26-07-2016 12:17,,26-07-2016 12:17,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,IibdCqB,iRyyicR,
1730b5e8-e435-41c6-9082-b9c98976bd16,658627,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,0,,0,,,,,,,,,29-07-2016 12:01,29-07-2016 12:05,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,29-07-2016 12:05,,,,,,,,,,,,,,,,,,1,458,Select,Better Career Prospects,No,No,Select,No,YCfGfUu,ajTzWBK,
1870aa35-fe07-4d20-965a-813152dfc208,630568,,API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Junk Lead,,80,,0,3.0,3.0,247.0,Page Visited on Website,01-07-2016 19:16,,,,01-07-2016 8:00,01-07-2016 12:01,01-07-2016 8:12,,,Mumbai,,India,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Students Support,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,,,Page Visited on Website,01-07-2016 19:16,,01-07-2016 19:16,,,,,,,,,,,,,,,,0,254,,,No,No,,No,kTeFDtS,whnJErV,h5lpc94w@bntih.com
18cf3a30-dc7f-41c6-8b2f-8edb5672d43b,626092,,API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Unreachable,,90,,0,4.0,1.33,39.5,Email Opened,13-07-2016 14:32,,,,27-06-2016 7:36,18-07-2016 6:37,27-06-2016 8:01,,,,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Students Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,13.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,18-07-2016 6:37,,13-07-2016 14:32,,,,,,,,,,,,,,,,0,229,Select,Better Career Prospects,No,No,Select,No,WWSoTLa,NeyHITQ,6opydumn@wabcn.com
18cf9f45-7dc4-4e42-9ec6-fb08294e7949,625906,mumbai university,API,,,,,Direct Traffic,,,,,No,No,Qualified,,175,,20,8.0,4.0,216.0,Email Opened,01-08-2016 4:36,,,,27-06-2016 5:50,27-06-2016 13:08,27-06-2016 12:51,,,Thane,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,01-08-2016 4:36,,01-08-2016 4:36,,,,,,,,,,,,,,,,1,19,Select,Better Career Prospects,No,No,Select,No,xleHJgR,VELXibf,
18d834c1-b916-48e3-a7fa-a6de315d0787,597017,rajiv gandhi university,Landing Page Submission,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Qualified,,165,,0,5.0,1.67,387.67,SMS Sent,21-07-2016 7:16,6873705b-0398-11e5-981b-22000a9700b4,14489704-ea46-43df-bac6-e19eb893a6d8,27-05-2016 7:16,25-05-2016 1:09,27-05-2016 7:24,27-05-2016 7:17,,,Mumbai,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Student of SomeSchool,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,858,Student of SomeSchool,Better Career Prospects,No,No,Mumbai,No,dRsAYBT,UMqhIZa,
1981022d-2da1-45d3-b03b-106843db73b3,641212,,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,B,52,,20,0.0,0.0,0.0,SMS Sent,26-07-2016 10:19,,,,13-07-2016 8:05,18-07-2016 6:40,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,BMS,No,,Will revert after reading the email,Might be,No,No,,Select,Select,India,Consumer Durables,,02.Medium,01.High,,,,,13.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,26-07-2016 10:19,,26-07-2016 10:19,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,fvJxzsq,bkWXnpz,d59fnoq8@vnwbi.com
198b61ab-c0f9-40a3-a79a-f0ad2e6ba382,629735,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,27,,20,0.0,0.0,0.0,Email Opened,30-07-2016 17:56,,,,30-06-2016 10:21,30-06-2016 10:22,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 17:56,,30-07-2016 17:56,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,OQGQsIT,UMcZHcB,
1a3dfc00-2e7c-4747-9d79-62e2761880a2,658048,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Closed,,245,,0,3.0,3.0,118.5,Email Opened,08-08-2016 17:14,52c73a3d-727c-11e5-a199-22000aa4133b,ec937787-b4c7-423e-bf96-93737866a538,28-07-2016 17:06,28-07-2016 17:06,04-08-2016 8:46,28-07-2016 17:06,,,Thane,Maharashtra,India,,,,,,,,,,Finance Management,,,,,,,,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1701,Lost to EINS,,No,No,,,Thane & Outskirts,,,,02.Medium,01.High,,,,,13.0,17.0,,No,,,,,,,,,,,,Yes,,,,,,2.0,Email Opened,08-08-2016 17:14,,08-08-2016 17:14,,,,,,,,,,,,,,,,1,1183,,,No,No,Thane & Outskirts,Yes,fzalmmz,UHtFnTj,986pec0n@qigai.com
1a7c6e04-4677-4b5a-8a8d-1797d306974f,624715,drvrundagb@gmail.com,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Interested,,150,,0,10.0,10.0,170.44,SMS Sent,27-07-2016 6:39,52c73a3d-727c-11e5-a199-22000aa4133b,3bcdc11a-67c6-454e-a315-790bdad4c4b2,25-06-2016 15:16,25-06-2016 15:16,06-07-2016 11:47,25-06-2016 15:17,,,Pune,Maharashtra,India,,,,,,,,,,Supply Chain Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Thane & Outskirts,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,27-07-2016 6:39,,27-07-2016 6:39,,,,,,,,,,,,,,,,1,921,Select,Better Career Prospects,No,No,Thane & Outskirts,Yes,bqbHxqn,ixtAMRO,
1a9343c8-8423-4f6a-813b-741299e8cf96,611143,7767948300,Landing Page Submission,,,,,Organic Search,,,,,No,No,Closed,,270,,0,21.0,3.5,63.2,Page Visited on Website,25-07-2016 18:00,52c73a3d-727c-11e5-a199-22000aa4133b,6be18348-a6e3-4c34-98f1-6ea8209785d1,11-06-2016 20:16,11-06-2016 8:23,24-06-2016 11:08,11-06-2016 20:16,,,Palghar,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/0395,Closed by Horizzon,High in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,,,,,,,,,,24-06-2016 0:00,No,Qualified,2,Immediate,Required for continuing current job,Well Aware,Distance MBA,Helps to grow professionally,Useful,Select,Stopped studying formal courses long back,High Match,Yes,,Select,,Took just information,,,Page Visited on Website,25-07-2016 18:00,SomeSchool distance learning login,25-07-2016 18:00,,,,,,,,,,,,,,,,1,558,Select,Better Career Prospects,No,No,Mumbai,Yes,TlBNeMd,cfVvOSi,
1c63b791-7209-42fb-8a16-d26409dda99e,636059,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,0,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,07-07-2016 8:30,18-07-2016 6:27,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,XHveWqP,iBLWLSi,
1cd7a4df-492a-48fe-baed-70861c49dbee,587303,E Clinical Work,Lead Add Form,,,,,Reference,,,,,No,No,Unreachable,,0,,0,0.0,0.0,0.0,SMS Sent,28-06-2016 10:38,,,,11-05-2016 9:39,21-05-2016 6:58,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,28-06-2016 10:38,,28-06-2016 10:38,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,OBaSUEG,agJTaUj,
